"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"5553.0","5644.0","0.057","0.854","0.089","0.687","0.4772734184330694"
"5645.0","5650.0","0.0","0.855","0.145","0.5994","0.1986522244361525"
"5653.0","5685.0","0.112","0.82","0.068","-0.8585","0.33856234413203345"
"5686.0","5690.0","0.0","0.782","0.218","0.5994","0.22199829105610874"
"5691.0","5695.0","0.081","0.919","0.0","-0.3182","0.4373026880374385"
"5696.0","5701.0","0.0","1.0","0.0","0.0","0.24741641380294588"
"5702.0","5715.0","0.05","0.908","0.042","-0.128","0.20061270176540977"
"5717.0","5740.0","0.213","0.787","0.0","-0.9337","0.11431716953560951"
"5742.0","5775.0","0.096","0.904","0.0","-0.7184","0.13212712144548644"
"5805.0","5840.0","0.317","0.653","0.03","-0.9655","0.12584303615275497"
"5865.0","5883.0","0.19","0.728","0.082","-0.8531","0.2048491627464862"
"5885.0","5900.0","0.0","1.0","0.0","0.0","0.15391964442421266"
"5905.0","5920.0","0.125","0.844","0.031","-0.6523","0.2582911387077621"
"5923.0","5965.0","0.104","0.831","0.065","-0.5673","0.2837062059102101"
"5966.0","6120.0","0.056","0.937","0.007","-0.8608","0.08823709000968728"
"6121.0","6142.0","0.0","1.0","0.0","0.0","0.05958330869467606"
"6143.0","6148.0","0.0","0.772","0.228","0.7351","0.06672712451217873"
"6149.0","6154.0","0.0","0.679","0.321","0.5837","0.053855168775240214"
"6155.0","6157.0","0.0","0.82","0.18","0.296","0.08455171604701527"
"6157.0","6165.0","0.182","0.76","0.058","-0.6597","0.3268623959492183"
"6166.0","6224.0","0.121","0.781","0.098","-0.6876","0.3359452754132927"
"6225.0","6245.0","0.172","0.694","0.134","-0.5053","0.21667850707669742"
"6250.0","6258.0","0.076","0.924","0.0","-0.5067","0.21729171285664978"
"6259.0","6273.0","0.232","0.731","0.037","-0.9245","0.10702206049392465"
"6274.0","6276.0","0.119","0.58","0.301","0.5574","0.41127767195266135"
"6277.0","6281.0","0.431","0.569","0.0","-0.8442","0.08453370314376885"
"6282.0","6313.0","0.053","0.825","0.122","0.6747","0.07567561240234391"
"6314.0","6355.0","0.121","0.836","0.044","-0.8516","0.24669616025247393"
"6371.0","6413.0","0.065","0.909","0.027","-0.8726","0.5167121459626016"
"6415.0","6359.0","0.105","0.759","0.137","0.2225","0.07358193318259569"
"6420.0","6564.0","0.086","0.839","0.076","-0.4843","0.12626994667502028"
"6565.0","6620.0","0.132","0.782","0.086","-0.6859","0.18821784631481983"
"6624.0","6810.0","0.086","0.81","0.104","0.8985","0.28702623225765705"
"6820.0","6830.0","0.138","0.862","0.0","-0.34","0.3259762375109736"
"6833.0","6895.0","0.12","0.746","0.134","-0.4021","0.6328731489128627"
"6895.0","6898.0","0.125","0.875","0.0","-0.25","0.3003467446961448"
"6906.0","6925.0","0.0","0.741","0.259","0.6808","0.19995584734185443"
"6957.0","7050.0","0.097","0.828","0.074","-0.77","0.1285917331798303"
"7054.0","7119.0","0.144","0.752","0.104","-0.8641","0.5078432217192604"
"7120.0","7177.0","0.086","0.8","0.114","0.2168","0.47367543192826655"
"7178.0","7260.0","0.103","0.876","0.021","-0.9734","0.057848372240398814"
"25.0","85.0","0.084","0.916","0.0","-0.5106","0.18794267825342906"
"100.0","243.0","0.026","0.915","0.059","0.7269","0.41542035652793124"
"244.0","389.0","0.031","0.876","0.093","0.9941","0.04098901236127158"
"391.0","400.0","0.0","0.948","0.052","0.6705","0.44241060491174505"
"402.0","440.0","0.101","0.805","0.093","-0.6036","0.25817399332826235"
"444.0","450.0","0.069","0.931","0.0","-0.3818","0.49666243057202925"
"451.0","470.0","0.073","0.851","0.076","0.1635","0.17405622670424525"
"471.0","480.0","0.0","1.0","0.0","0.0","0.22440543165572346"
"540.0","588.0","0.067","0.875","0.058","-0.4841","0.2992701073253891"
"590.0","595.0","0.051","0.949","0.0","-0.0772","0.39795948990907176"
"596.0","608.0","0.082","0.918","0.0","-0.6973","0.2808813071663245"
"632.0","670.0","0.045","0.715","0.24","0.9694","0.41812204254543467"
"671.0","720.0","0.0","0.901","0.099","0.7003","0.049215752987007644"
"721.0","743.0","0.078","0.908","0.014","-0.7096","0.094551481663955"
"745.0","859.0","0.025","0.893","0.082","0.966","0.06387558041737733"
"860.0","892.0","0.025","0.975","0.0","-0.2263","0.03583959859399946"
"893.0","1050.0","0.111","0.842","0.047","-0.9871","0.06110158119708393"
"1051.0","1100.0","0.081","0.88","0.038","-0.5204","0.027331704695286545"
"1101.0","1112.0","0.086","0.914","0.0","-0.7096","0.11855004222246568"
"1113.0","1130.0","0.0","0.943","0.057","0.128","0.20664312360315734"
"1185.0","1214.0","0.125","0.827","0.048","-0.9533","0.08340797810074094"
"1225.0","1325.0","0.123","0.851","0.026","-0.9916","0.09895165667648928"
"1326.0","1360.0","0.054","0.862","0.084","0.5052","0.14410436047514472"
"1361.0","1380.0","0.158","0.775","0.067","-0.6523","0.04427874067749113"
"1400.0","1410.0","0.068","0.864","0.068","-0.0085","0.09314672152930344"
"1415.0","1433.0","0.046","0.893","0.06","0.1531","0.3857708674886227"
"1435.0","1460.0","0.018","0.931","0.052","0.5719","0.4227666697933976"
"1461.0","1470.0","0.017","0.983","0.0","-0.1531","0.6716677993573397"
"1471.0","1475.0","0.0","1.0","0.0","0.0","0.9488184256682245"
"1476.0","1485.0","0.098","0.902","0.0","-0.8074","0.7506450321598498"
"1525.0","1545.0","0.206","0.794","0.0","-0.9747","0.8594424417336823"
"1583.0","1605.0","0.158","0.821","0.02","-0.9902","0.7640742781656832"
"1606.0","1645.0","0.1","0.876","0.024","-0.9436","0.673862204097169"
"1646.0","1671.0","0.097","0.89","0.013","-0.9771","0.414308794448988"
"1685.0","1714.0","0.071","0.874","0.054","-0.6408","0.052307687789625995"
"1720.0","1740.0","0.117","0.847","0.036","-0.9612","0.3275339176735746"
"1742.0","1835.0","0.13","0.827","0.043","-0.9935","0.09602681194810453"
"1840.0","1864.0","0.053","0.9","0.047","-0.5151","0.0548364934072554"
"1871.0","1895.0","0.094","0.893","0.013","-0.9371","0.06539395554192724"
"1896.0","1904.0","0.0","1.0","0.0","0.0","0.24505427007853464"
"1905.0","1955.0","0.064","0.889","0.047","-0.3595","0.09824883884720235"
"2025.0","2093.0","0.124","0.829","0.047","-0.6808","0.20177288503007793"
"2094.0","2128.0","0.085","0.915","0.0","-0.8091","0.22946091655537448"
"2190.0","2228.0","0.146","0.772","0.082","-0.7551","0.026874928785924176"
"2229.0","2268.0","0.13","0.829","0.041","-0.9687","0.06397989052091775"
"2270.0","2295.0","0.085","0.892","0.023","-0.908","0.058219550595369936"
"2296.0","2302.0","0.091","0.909","0.0","-0.296","0.23981636330779185"
"2305.0","2350.0","0.073","0.898","0.029","-0.7178","0.02240825903160369"
"2355.0","2400.0","0.114","0.886","0.0","-0.7236","0.025083628079065733"
"2411.0","2435.0","0.073","0.911","0.016","-0.7351","0.15147551628937386"
"2436.0","2445.0","0.135","0.838","0.027","-0.7003","0.1890038680331622"
"2446.0","2460.0","0.033","0.904","0.063","0.3612","0.04819397115166448"
"2461.0","2464.0","0.182","0.804","0.014","-0.9567","0.30177833464508075"
"2465.0","2470.0","0.154","0.846","0.0","-0.4767","0.3036403050392557"
"2471.0","2475.0","0.066","0.862","0.072","0.09","0.16885435507757043"
"2476.0","2478.0","0.0","1.0","0.0","0.0","0.4035663982609215"
"2479.0","2490.0","0.132","0.789","0.079","-0.2732","0.19336939396057787"
"2491.0","2520.0","0.113","0.82","0.068","-0.3941","0.3069440799528352"
"2521.0","2525.0","0.167","0.74","0.093","-0.4881","0.5177559529417203"
"2526.0","2536.0","0.147","0.853","0.0","-0.6369","0.28447147013834556"
"2537.0","2580.0","0.172","0.818","0.01","-0.9545","0.06743278857305522"
"2587.0","2605.0","0.075","0.891","0.034","-0.3818","0.0786751452697539"
"2615.0","2634.0","0.254","0.746","0.0","-0.9179","0.032360265188414485"
"2635.0","2793.0","0.113","0.853","0.033","-0.9762","0.12075084647491958"
"2793.0","2830.0","0.077","0.811","0.112","0.5672","0.16616366036275548"
"2831.0","2858.0","0.172","0.713","0.115","-0.799","0.4774478743520965"
"2859.0","2862.0","0.201","0.625","0.174","-0.1027","0.5399202775897364"
"2863.0","2910.0","0.246","0.731","0.023","-0.9722","1.0"
"2911.0","3038.0","0.129","0.832","0.039","-0.9922","0.05384665656406641"
"3039.0","3055.0","0.04","0.896","0.064","0.079","0.03526062049413563"
"3056.0","3200.0","0.068","0.82","0.113","0.9404","0.02386648682199253"
"3255.0","3412.0","0.062","0.903","0.035","-0.9405","0.03639450498520219"
"3413.0","3455.0","0.03","0.911","0.059","0.4767","0.0256365016841323"
"3456.0","3558.0","0.129","0.812","0.059","-0.9904","0.14454660604276542"
"3559.0","3697.0","0.059","0.913","0.028","-0.9714","0.04631008912746478"
"3698.0","3760.0","0.074","0.894","0.032","-0.931","0.23816063563412837"
"3790.0","4005.0","0.125","0.84","0.036","-0.9945","0.09979198336121231"
"4006.0","4089.0","0.117","0.828","0.056","-0.981","0.2642023202175332"
"4090.0","4126.0","0.318","0.682","0.0","-0.7901","0.1314215758261478"
"4128.0","4305.0","0.071","0.855","0.074","-0.38","0.05264352106151242"
"4318.0","4335.0","0.095","0.905","0.0","-0.4215","0.11086059149002575"
